adjustment_window_k,hash_rate,difficulty
734,298000000000000.0,1000992.7725420968
735,298000000000000.0,1000992.7725420968
736,298000000000000.0,1000992.7725420968
737,298000000000000.0,1000992.7725420968
738,298000000000000.0,1000992.7725420968
739,298000000000000.0,1000992.7725420968
740,298000000000000.0,1000992.7725420968
741,298000000000000.0,1000992.7725420968
742,298000000000000.0,1000992.7725420968
743,298000000000000.0,1000992.7725420968
744,298000000000000.0,1000992.7725420968
745,298000000000000.0,1000992.7725420968
746,298000000000000.0,1000992.7725420968
747,298000000000000.0,1000992.7725420968
748,298000000000000.0,1000992.7725420968
749,298000000000000.0,1000992.7725420968
750,298000000000000.0,1000992.7725420968
751,298000000000000.0,1000992.7725420968
752,298000000000000.0,1000992.7725420968
753,298000000000000.0,1000992.7725420968
754,298000000000000.0,1000992.7725420968
755,298000000000000.0,1000992.7725420968
756,298000000000000.0,1000992.7725420968
757,298000000000000.0,1000992.7725420968
758,298000000000000.0,1000992.7725420968
759,298000000000000.0,1000992.7725420968
760,298000000000000.0,1000992.7725420968
761,298000000000000.0,1000992.7725420968
762,298000000000000.0,1000992.7725420968
763,298000000000000.0,1000992.7725420968
764,298000000000000.0,1000992.7725420968
765,298000000000000.0,1000992.7725420968
766,298000000000000.0,1000992.7725420968
767,298000000000000.0,1000992.7725420968
768,298000000000000.0,1000992.7725420968
769,298000000000000.0,1000992.7725420968
770,298000000000000.0,1000992.7725420968
771,298000000000000.0,1000992.7725420968
772,298000000000000.0,1000992.7725420968
773,298000000000000.0,1000992.7725420968
774,298000000000000.0,1000992.7725420968
775,298000000000000.0,1000992.7725420968
776,298000000000000.0,1000992.7725420968
777,298000000000000.0,1000992.7725420968
778,298000000000000.0,1000992.7725420968
779,298000000000000.0,1000992.7725420968
780,298000000000000.0,1000992.7725420968
781,298000000000000.0,1000992.7725420968
782,298000000000000.0,1000992.7725420968
783,298000000000000.0,1000992.7725420968
784,298000000000000.0,1000992.7725420968
785,298000000000000.0,1000992.7725420968
786,298000000000000.0,1000992.7725420968
787,298000000000000.0,1000992.7725420968
788,298000000000000.0,1000992.7725420968
789,298000000000000.0,1000992.7725420968
790,298000000000000.0,1000992.7725420968
791,298000000000000.0,1000992.7725420968
792,298000000000000.0,1000992.7725420968
793,298000000000000.0,1000992.7725420968
794,298000000000000.0,1000992.7725420968
795,298000000000000.0,1000992.7725420968
796,298000000000000.0,1000992.7725420968
797,298000000000000.0,1000992.7725420968
798,298000000000000.0,1000992.7725420968
799,298000000000000.0,1000992.7725420968
800,298000000000000.0,1000992.7725420968
801,298000000000000.0,1000992.7725420968
802,298000000000000.0,1000992.7725420968
803,298000000000000.0,1000992.7725420968
804,298000000000000.0,1000992.7725420968
805,298000000000000.0,1000992.7725420968
806,298000000000000.0,1000992.7725420968
807,298000000000000.0,1000992.7725420968
808,298000000000000.0,1000992.7725420968
809,298000000000000.0,1000992.7725420968
810,298000000000000.0,1000992.7725420968
811,298000000000000.0,1000992.7725420968
812,298000000000000.0,1000992.7725420968
813,298000000000000.0,1000992.7725420968
814,298000000000000.0,1000992.7725420968
815,298000000000000.0,1000992.7725420968
816,298000000000000.0,1000992.7725420968
817,298000000000000.0,1000992.7725420968
818,298000000000000.0,1000992.7725420968
819,298000000000000.0,1000992.7725420968
820,298000000000000.0,1000992.7725420968
821,298000000000000.0,1000992.7725420968
822,298000000000000.0,1000992.7725420968
823,298000000000000.0,1000992.7725420968
824,298000000000000.0,1000992.7725420968
825,298000000000000.0,1000992.7725420968
826,298000000000000.0,1000992.7725420968
827,298000000000000.0,1000992.7725420968
828,298000000000000.0,1000992.7725420968
829,298000000000000.0,1000992.7725420968
830,298000000000000.0,1000992.7725420968
831,298000000000000.0,1000992.7725420968
832,298000000000000.0,1000992.7725420968
833,298000000000000.0,1000992.7725420968
834,298000000000000.0,1000992.7725420968
835,298000000000000.0,1000992.7725420968
836,298000000000000.0,1000992.7725420968
837,298000000000000.0,1000992.7725420968
838,298000000000000.0,1000992.7725420968
839,298000000000000.0,1000992.7725420968
840,298000000000000.0,1000992.7725420968
841,298000000000000.0,1000992.7725420968
842,298000000000000.0,1000992.7725420968
843,298000000000000.0,1000992.7725420968
844,298000000000000.0,1000992.7725420968
845,298000000000000.0,1000992.7725420968
846,298000000000000.0,1000992.7725420968
847,298000000000000.0,1000992.7725420968
848,298000000000000.0,1000992.7725420968
849,298000000000000.0,1000992.7725420968
850,298000000000000.0,1000992.7725420968
851,298000000000000.0,1000992.7725420968
852,298000000000000.0,1000992.7725420968
853,298000000000000.0,1000992.7725420968
854,298000000000000.0,1000992.7725420968
855,298000000000000.0,1000992.7725420968
856,298000000000000.0,1000992.7725420968
857,298000000000000.0,1000992.7725420968
858,298000000000000.0,1000992.7725420968
859,298000000000000.0,1000992.7725420968
860,298000000000000.0,1000992.7725420968
861,298000000000000.0,1000992.7725420968
862,298000000000000.0,1000992.7725420968
863,298000000000000.0,1000992.7725420968
864,298000000000000.0,1000992.7725420968
865,298000000000000.0,1000992.7725420968
866,298000000000000.0,1000992.7725420968
867,298000000000000.0,1000992.7725420968
868,298000000000000.0,1000992.7725420968
869,298000000000000.0,1000992.7725420968
870,298000000000000.0,1000992.7725420968
871,298000000000000.0,1000992.7725420968
872,298000000000000.0,1000992.7725420968
873,298000000000000.0,1000992.7725420968
874,298000000000000.0,1000992.7725420968
875,298000000000000.0,1000992.7725420968
876,298000000000000.0,1000992.7725420968
877,298000000000000.0,1000992.7725420968
878,298000000000000.0,1000992.7725420968
879,298000000000000.0,1000992.7725420968
880,298000000000000.0,1000992.7725420968
881,298000000000000.0,1000992.7725420968
882,298000000000000.0,1000992.7725420968
883,298000000000000.0,1000992.7725420968
884,298000000000000.0,1000992.7725420968
885,298000000000000.0,1000992.7725420968
886,298000000000000.0,1000992.7725420968
887,298000000000000.0,1000992.7725420968
888,298000000000000.0,1000992.7725420968
889,298000000000000.0,1000992.7725420968
890,298000000000000.0,1000992.7725420968
891,298000000000000.0,1000992.7725420968
892,298000000000000.0,1000992.7725420968
893,298000000000000.0,1000992.7725420968
894,298000000000000.0,1000992.7725420968
895,298000000000000.0,1000992.7725420968
896,298000000000000.0,1000992.7725420968
897,298000000000000.0,1000992.7725420968
898,298000000000000.0,1000992.7725420968
899,298000000000000.0,1000992.7725420968
900,298000000000000.0,1000992.7725420968
901,298000000000000.0,1000992.7725420968
902,298000000000000.0,1000992.7725420968
903,298000000000000.0,1000992.7725420968
904,298000000000000.0,1000992.7725420968
905,298000000000000.0,1000992.7725420968
906,298000000000000.0,1000992.7725420968
907,298000000000000.0,1000992.7725420968
908,298000000000000.0,1000992.7725420968
909,298000000000000.0,1000992.7725420968
910,298000000000000.0,1000992.7725420968
911,298000000000000.0,1000992.7725420968
912,298000000000000.0,1000992.7725420968
913,298000000000000.0,1000992.7725420968
914,298000000000000.0,1000992.7725420968
915,298000000000000.0,1000992.7725420968
916,298000000000000.0,1000992.7725420968
917,298000000000000.0,1000992.7725420968
918,298000000000000.0,1000992.7725420968
919,298000000000000.0,1000992.7725420968
920,298000000000000.0,1000992.7725420968
921,298000000000000.0,1000992.7725420968
922,298000000000000.0,1000992.7725420968
923,298000000000000.0,1000992.7725420968
924,298000000000000.0,1000992.7725420968
925,298000000000000.0,1000992.7725420968
926,298000000000000.0,1000992.7725420968
927,298000000000000.0,1000992.7725420968
928,298000000000000.0,1000992.7725420968
929,298000000000000.0,1000992.7725420968
930,298000000000000.0,1000992.7725420968
931,298000000000000.0,1000992.7725420968
932,298000000000000.0,1000992.7725420968
933,298000000000000.0,1000992.7725420968
934,298000000000000.0,1000992.7725420968
935,298000000000000.0,1000992.7725420968
936,298000000000000.0,1000992.7725420968
937,298000000000000.0,1000992.7725420968
938,298000000000000.0,1000992.7725420968
939,298000000000000.0,1000992.7725420968
940,298000000000000.0,1000992.7725420968
941,298000000000000.0,1000992.7725420968
942,298000000000000.0,1000992.7725420968
943,298000000000000.0,1000992.7725420968
944,298000000000000.0,1000992.7725420968
945,298000000000000.0,1000992.7725420968
946,298000000000000.0,1000992.7725420968
947,298000000000000.0,1000992.7725420968
948,298000000000000.0,1000992.7725420968
949,298000000000000.0,1000992.7725420968
950,298000000000000.0,1000992.7725420968
951,298000000000000.0,1000992.7725420968
952,298000000000000.0,1000992.7725420968
953,298000000000000.0,1000992.7725420968
954,298000000000000.0,1000992.7725420968
955,298000000000000.0,1000992.7725420968
956,298000000000000.0,1000992.7725420968
957,298000000000000.0,1000992.7725420968
958,298000000000000.0,1000992.7725420968
959,298000000000000.0,1000992.7725420968
960,298000000000000.0,1000992.7725420968
961,298000000000000.0,1000992.7725420968
962,298000000000000.0,1000992.7725420968
963,298000000000000.0,1000992.7725420968
964,298000000000000.0,1000992.7725420968
965,298000000000000.0,1000992.7725420968
966,298000000000000.0,1000992.7725420968
967,298000000000000.0,1000992.7725420968
968,298000000000000.0,1000992.7725420968
969,298000000000000.0,1000992.7725420968
970,298000000000000.0,1000992.7725420968
971,298000000000000.0,1000992.7725420968
972,298000000000000.0,1000992.7725420968
973,298000000000000.0,1000992.7725420968
974,298000000000000.0,1000992.7725420968
975,298000000000000.0,1000992.7725420968
976,298000000000000.0,1000992.7725420968
977,298000000000000.0,1000992.7725420968
978,298000000000000.0,1000992.7725420968
979,298000000000000.0,1000992.7725420968
980,298000000000000.0,1000992.7725420968
981,298000000000000.0,1000992.7725420968
982,298000000000000.0,1000992.7725420968
983,298000000000000.0,1000992.7725420968
984,298000000000000.0,1000992.7725420968
985,298000000000000.0,1000992.7725420968
986,298000000000000.0,1000992.7725420968
987,298000000000000.0,1000992.7725420968
988,298000000000000.0,1000992.7725420968
989,298000000000000.0,1000992.7725420968
990,298000000000000.0,1000992.7725420968
991,298000000000000.0,1000992.7725420968
992,298000000000000.0,1000992.7725420968
993,298000000000000.0,1000992.7725420968
994,298000000000000.0,1000992.7725420968
995,298000000000000.0,1000992.7725420968
996,298000000000000.0,1000992.7725420968
997,298000000000000.0,1000992.7725420968
998,298000000000000.0,1000992.7725420968
999,298000000000000.0,1000992.7725420968
1000,298000000000000.0,1000992.7725420968
1001,596000000000000.0,1000992.7725420968
1002,596000000000000.0,2001985.5450841936
1003,596000000000000.0,2001985.5450841936
1004,596000000000000.0,2001985.5450841936
1005,596000000000000.0,2001985.5450841936
1006,596000000000000.0,2001985.5450841936
1007,596000000000000.0,2001985.5450841936
1008,596000000000000.0,2001985.5450841936
1009,596000000000000.0,2001985.5450841936
1010,596000000000000.0,2001985.5450841936
1011,596000000000000.0,2001985.5450841936
1012,596000000000000.0,2001985.5450841936
1013,596000000000000.0,2001985.5450841936
1014,596000000000000.0,2001985.5450841936
1015,596000000000000.0,2001985.5450841936
1016,596000000000000.0,2001985.5450841936
1017,596000000000000.0,2001985.5450841936
1018,596000000000000.0,2001985.5450841936
1019,596000000000000.0,2001985.5450841936
1020,596000000000000.0,2001985.5450841936
1021,596000000000000.0,2001985.5450841936
1022,596000000000000.0,2001985.5450841936
1023,596000000000000.0,2001985.5450841936
1024,596000000000000.0,2001985.5450841936
1025,596000000000000.0,2001985.5450841936
1026,596000000000000.0,2001985.5450841936
1027,596000000000000.0,2001985.5450841936
1028,596000000000000.0,2001985.5450841936
1029,596000000000000.0,2001985.5450841936
1030,596000000000000.0,2001985.5450841936
1031,596000000000000.0,2001985.5450841936
1032,596000000000000.0,2001985.5450841936
1033,596000000000000.0,2001985.5450841936
1034,596000000000000.0,2001985.5450841936
1035,596000000000000.0,2001985.5450841936
1036,596000000000000.0,2001985.5450841936
1037,596000000000000.0,2001985.5450841936
1038,596000000000000.0,2001985.5450841936
1039,596000000000000.0,2001985.5450841936
1040,596000000000000.0,2001985.5450841936
1041,596000000000000.0,2001985.5450841936
1042,596000000000000.0,2001985.5450841936
1043,596000000000000.0,2001985.5450841936
1044,596000000000000.0,2001985.5450841936
1045,596000000000000.0,2001985.5450841936
1046,596000000000000.0,2001985.5450841936
1047,596000000000000.0,2001985.5450841936
1048,596000000000000.0,2001985.5450841936
1049,596000000000000.0,2001985.5450841936
1050,596000000000000.0,2001985.5450841936
1051,596000000000000.0,2001985.5450841936
1052,596000000000000.0,2001985.5450841936
1053,596000000000000.0,2001985.5450841936
1054,596000000000000.0,2001985.5450841936
1055,596000000000000.0,2001985.5450841936
1056,596000000000000.0,2001985.5450841936
1057,596000000000000.0,2001985.5450841936
1058,596000000000000.0,2001985.5450841936
1059,596000000000000.0,2001985.5450841936
1060,596000000000000.0,2001985.5450841936
1061,596000000000000.0,2001985.5450841936
1062,596000000000000.0,2001985.5450841936
1063,596000000000000.0,2001985.5450841936
1064,596000000000000.0,2001985.5450841936
1065,596000000000000.0,2001985.5450841936
1066,596000000000000.0,2001985.5450841936
1067,596000000000000.0,2001985.5450841936
1068,596000000000000.0,2001985.5450841936
1069,596000000000000.0,2001985.5450841936
1070,596000000000000.0,2001985.5450841936
1071,596000000000000.0,2001985.5450841936
